time,x,y,theta,Vx,Vy,Vlin,Vang,targ_x,targ_y
171000000000,26.807631383442853,21.062039872394926,0.0,-0.07811602936229534,1.8302097944403535,-0.07811602936229534,0.0,26.651399324718263,24.722459461275633
171000000000,26.807631383442853,21.062039872394926,0.0,-0.07811602936229534,1.8302097944403535,-0.07811602936229534,0.0,26.651399324718263,24.722459461275633
171100000000,26.799384454795142,21.162039872394928,0.0,-0.07399256503843965,1.7802097944403528,-0.07399256503843965,0.0,26.651399324718263,24.722459461275633
171100000000,26.799384454795142,21.162039872394928,0.0,-0.07399256503843965,1.7802097944403528,-0.07399256503843965,0.0,26.651399324718263,24.722459461275633
171200000000,26.791572851858913,21.26203987239493,0.0,-0.07008676357032506,1.730209794440352,-0.07008676357032506,0.0,26.651399324718263,24.722459461275633
171200000000,26.791572851858913,21.26203987239493,0.0,-0.07008676357032506,1.730209794440352,-0.07008676357032506,0.0,26.651399324718263,24.722459461275633
171300000000,26.784173595355067,21.36203987239493,0.0,-0.06638713531840246,1.6802097944403513,-0.06638713531840246,0.0,26.651399324718263,24.722459461275633
171300000000,26.784173595355067,21.36203987239493,0.0,-0.06638713531840246,1.6802097944403513,-0.06638713531840246,0.0,26.651399324718263,24.722459461275633
171400000000,26.777164918998036,21.462039872394932,0.0,-0.06288279713988665,1.6302097944403506,-0.06288279713988665,0.0,26.651399324718263,24.722459461275633
171400000000,26.777164918998036,21.462039872394932,0.0,-0.06288279713988665,1.6302097944403506,-0.06288279713988665,0.0,26.651399324718263,24.722459461275633
